LSOA2011,AvPTAI2015,PTAL,PTAIHigh,PTAILow
E01001687,9.81414,2.00000,25.43490,2.94370
E01001688,8.81189,2.00000,14.40260,0.00000
E01001690,9.11052,2.00000,12.97810,5.42685
E01001692,5.74261,2.00000,10.11990,0.00000
E01001693,9.35191,2.00000,11.57010,6.46866
E01001694,4.59608,1b,12.54940,0.00000
E01001695,30.14800,6a,37.93320,17.67160
E01001696,39.55610,6a,50.80640,32.13210
E01001697,17.76060,4.00000,37.11570,3.02734
E01001698,5.18507,2.00000,11.65170,2.22338
E01001699,13.68460,3.00000,37.08270,0.00000
E01001700,12.10930,3.00000,29.97950,7.22133
E01001701,8.75448,2.00000,15.58620,1.88334
E01001702,2.94550,1b,7.20898,1.88017
E01001703,6.82808,2.00000,8.43230,4.57964
E01001704,7.74434,2.00000,10.74650,5.64114
E01001705,17.98440,4.00000,34.32340,12.48470
E01001706,12.12960,3.00000,18.04210,2.83196
E01001708,10.40580,3.00000,16.52170,3.40619
E01001709,9.32718,2.00000,21.07860,0.00000
E01001710,16.73300,4.00000,20.73470,14.14830
E01001711,9.86764,2.00000,17.30120,5.24861
E01001712,17.72680,4.00000,23.26420,9.64765
E01001713,13.60050,3.00000,16.84990,10.80220
E01001714,22.29450,5.00000,40.06650,2.86215
E01001715,34.16770,6a,39.78070,24.20140
E01001716,38.12110,6a,50.63300,5.10699
E01001717,13.30670,3.00000,24.19010,5.24879
E01001718,45.36690,6b,61.46580,36.22440
E01001719,13.17750,3.00000,19.38520,9.58772
E01001720,26.02750,6a,42.12540,4.88485
E01001722,15.71420,4.00000,21.46120,10.24080
E01001723,20.17730,5.00000,24.98380,14.03280
E01001724,22.22230,5.00000,28.42140,19.27200
E01001725,16.46910,4.00000,20.86280,9.22444
E01001726,20.03550,5.00000,21.47160,16.94400
E01001727,11.83310,3.00000,19.18360,6.72526
E01001728,13.73570,3.00000,16.66980,11.58230
E01001729,19.39790,4.00000,29.82500,13.05060
E01001730,19.90550,4.00000,29.12920,11.60210
E01001731,28.99910,6a,42.09750,21.13120
E01001732,22.05330,5.00000,24.57680,17.22230
E01001733,15.85910,4.00000,22.08170,10.16590
E01001734,31.46470,6a,41.74770,22.36100
E01001735,25.11420,6a,33.81540,16.28150
E01001736,9.24521,2.00000,12.44280,5.60231
E01001737,9.14911,2.00000,11.36750,6.80858
E01001738,13.53200,3.00000,19.73290,7.32109
E01001739,15.38510,4.00000,25.09630,9.78642
E01001740,19.05680,4.00000,26.02950,7.31947
E01001741,12.11970,3.00000,22.05250,5.57511
E01001742,8.91873,2.00000,11.07340,6.95945
E01001744,25.55910,6a,35.91990,16.83110
E01001745,16.42000,4.00000,23.06980,11.54330
E01001746,14.83350,3.00000,16.75590,11.21220
E01001747,24.58400,5.00000,32.98760,15.78630
E01001748,30.79870,6a,37.80940,22.01310
E01001749,27.38420,6a,33.86670,22.56650
E01001750,20.73040,5.00000,30.43340,16.30570
E01001751,22.08600,5.00000,31.70860,11.58880
E01001752,13.44730,3.00000,21.55650,5.87934
E01001753,13.24620,3.00000,18.18570,5.66125
E01001754,19.17090,4.00000,26.00610,15.24590
E01001755,17.39560,4.00000,22.21360,13.44550
E01001756,30.45110,6a,36.40850,20.29040
E01001757,25.39510,6a,28.48450,20.48150
E01001758,29.73310,6a,42.82090,12.04400
E01001759,26.67480,6a,30.11950,17.29930
E01001760,36.85670,6a,44.94300,21.70300
E01001761,31.58360,6a,37.71600,22.19220
E01001762,30.37920,6a,44.40920,19.90530
E01001763,24.94770,5.00000,37.62950,15.90910
E01001764,19.53650,4.00000,23.59310,11.58430
E01001765,12.34830,3.00000,23.06750,3.56768
E01001767,20.28870,5.00000,29.24400,10.80140
E01001768,20.11540,5.00000,23.90280,14.00380
E01001769,23.88700,5.00000,26.37960,20.62210
E01001770,24.86030,5.00000,32.13660,20.81040
E01001772,17.66740,4.00000,20.19140,16.34760
E01001773,18.30730,4.00000,23.17520,16.22610
E01001774,17.66930,4.00000,24.97640,12.67590
E01001775,11.00140,3.00000,17.80170,4.17297
E01001776,20.68710,5.00000,25.29040,15.57070
E01001777,25.67520,6a,40.79830,15.03900
E01001779,26.95580,6a,38.21780,18.67550
E01001780,37.20040,6a,50.24080,27.03460
E01001781,17.39740,4.00000,22.75460,7.53922
E01001782,12.90710,3.00000,21.57100,0.00000
E01001783,24.39340,5.00000,27.08510,21.35090
E01001784,22.55870,5.00000,35.56140,12.88230
E01001785,12.95760,3.00000,15.94410,10.69860
E01001786,2.67104,1b,12.71550,0.00000
E01001787,5.03816,2.00000,9.46056,2.70572
E01001788,3.53120,1b,5.41016,0.00000
E01001789,5.54548,2.00000,13.77130,3.85020
E01001790,6.60471,2.00000,7.83770,5.52842
E01001791,7.56684,2.00000,14.10760,4.05535
E01001792,21.03070,5.00000,25.84180,15.78360
E01001793,13.60690,3.00000,22.28370,5.00102
E01001794,22.96050,5.00000,27.83800,16.21730
E01001795,18.86880,4.00000,31.33170,11.85110
E01001796,15.50290,4.00000,23.06520,4.38534
E01001798,16.10000,4.00000,29.95930,4.88562
E01001799,14.40540,3.00000,21.36600,6.61522
E01001800,20.24640,5.00000,27.29800,12.48450
E01001801,8.13367,2.00000,14.51910,2.75435
E01001802,8.90057,2.00000,14.24180,3.03134
E01001803,6.05651,2.00000,9.74444,2.76906
E01001804,6.74969,2.00000,15.26180,2.64883
E01001805,19.54530,4.00000,29.23750,8.23676
E01001806,8.51787,2.00000,19.22900,2.60697
E01001807,13.70120,3.00000,22.10580,8.16602
E01001808,22.72090,5.00000,25.95600,19.80050
E01001809,21.24940,5.00000,28.16890,15.77960
E01001811,12.81340,3.00000,24.81940,0.00000
E01001812,10.54780,3.00000,21.58990,0.00000
E01001813,27.39090,6a,35.01830,22.35370
E01001814,22.42690,5.00000,29.10560,14.04730
E01001815,13.08010,3.00000,17.79190,8.19403
E01001816,12.34440,3.00000,24.60350,7.38554
E01001819,14.51950,3.00000,18.66940,7.65493
E01001820,12.54640,3.00000,19.67390,4.09271
E01001821,11.28550,3.00000,17.85820,4.33601
E01001822,11.53820,3.00000,12.81230,9.95143
E01001823,4.39832,1b,6.81955,0.00000
E01001824,6.39963,2.00000,12.51280,0.00000
E01001825,12.83450,3.00000,18.92590,3.99694
E01001826,15.55920,4.00000,20.99200,6.98395
E01001827,6.24512,2.00000,15.25310,0.00000
E01001828,8.10657,2.00000,11.35100,2.50493
E01001829,19.99410,4.00000,27.70550,13.74840
E01001830,19.41940,4.00000,23.98270,12.81390
E01001831,26.11010,6a,32.90200,22.60520
E01001832,22.00060,5.00000,26.07710,15.60340
E01001833,15.77320,4.00000,18.47310,13.88520
E01001834,17.16270,4.00000,24.97010,10.64210
E01001835,19.46270,4.00000,24.85190,15.00910
E01001836,7.14736,2.00000,8.69779,5.75049
E01001837,19.05070,4.00000,40.47280,5.07605
E01001838,22.48440,5.00000,25.98960,18.62530
E01001839,27.08870,6a,33.72260,21.97550
E01001840,17.01520,4.00000,22.40720,10.36350
E01001841,7.21144,2.00000,9.97999,5.01219
E01001842,19.82670,4.00000,21.19530,18.67770
E01001843,11.98230,3.00000,17.90770,7.56440
E01001844,15.39850,4.00000,22.07060,9.17016
E01001845,11.17840,3.00000,14.19480,9.82838
E01001846,8.47432,2.00000,17.10100,0.00000
E01001847,14.41750,3.00000,17.43380,9.68020
E01001848,14.64590,3.00000,19.72970,10.05650
E01001849,10.51150,3.00000,16.48010,2.22156
E01001850,15.39910,4.00000,19.76300,11.67840
E01001851,27.41690,6a,38.90010,12.88710
E01001852,35.72090,6a,44.71240,25.52890
E01001853,31.65650,6a,36.37160,29.40100
E01001854,38.27920,6a,43.07500,35.36870
E01001855,21.76080,5.00000,28.98000,13.69270
E01001856,29.52290,6a,43.98650,20.47050
E01001857,41.80170,6b,53.88960,25.59270
E01001858,10.75800,3.00000,15.33580,3.20038
E01001859,5.89318,2.00000,9.20035,2.41225
E01001860,14.03580,3.00000,18.42070,11.49580
E01001861,11.82850,3.00000,14.29050,9.22562
E01001862,13.92600,3.00000,16.84570,9.21066
E01001863,12.20070,3.00000,15.47130,9.32206
E01001864,10.91180,3.00000,12.62770,7.13480
E01001865,6.18660,2.00000,10.94230,3.41672
E01001866,27.05560,6a,34.35020,13.76140
E01001867,36.55790,6a,53.81590,26.11320
E01001868,26.11370,6a,31.10310,21.65100
E01001869,34.87470,6a,48.98950,17.58400
E01001870,22.81240,5.00000,29.68770,16.91870
E01001871,28.90110,6a,46.26200,16.62640
E01001872,26.85320,6a,31.48080,22.97600
E01001873,13.32770,3.00000,22.71320,6.74340
E01001874,12.42880,3.00000,32.72950,0.00000
E01001875,24.01840,5.00000,30.12260,15.35500
E01001876,7.54971,2.00000,24.14500,0.00000
E01001877,7.67220,2.00000,29.13920,0.00000
E01001878,22.16400,5.00000,28.95360,17.54050
E01001879,10.37290,3.00000,13.39140,8.18305
E01001880,15.84870,4.00000,33.25640,0.00000
E01001881,22.12710,5.00000,26.56270,16.80490
E01001882,18.04510,4.00000,21.07540,15.53250
E01001883,30.10860,6a,41.09000,22.00010
E01001884,28.54890,6a,33.79500,23.62900
E01001885,18.59020,4.00000,24.43630,9.46422
E01001886,11.59940,3.00000,15.93700,8.28028
E01001887,12.93190,3.00000,24.48170,7.40630
E01001888,13.15180,3.00000,24.42280,9.15445
E01001889,17.36670,4.00000,26.25780,0.00000
E01001890,18.61650,4.00000,25.96080,10.02010
E01001891,20.60910,5.00000,37.46980,6.26668
E01001892,9.19952,2.00000,20.97370,0.00000
E01001893,37.28110,6a,45.97170,26.38760
E01001894,30.70330,6a,43.15830,23.58550
E01001895,16.12830,4.00000,32.79530,9.66660
E01001896,27.08530,6a,35.70150,12.04900
E01001897,25.81550,6a,40.84140,19.91540
E01001898,47.00350,6b,61.65900,24.07630
E01001899,38.89810,6a,57.48680,24.68910
E01001900,35.96710,6a,52.30660,21.99160
E01001901,13.69680,3.00000,15.96640,10.98340
E01001902,11.19850,3.00000,18.04330,7.81046
E01001903,11.31340,3.00000,14.69210,9.27240
E01001904,10.08480,3.00000,11.49380,8.80074
E01001905,10.19060,3.00000,12.99840,8.29723
E01001906,12.80760,3.00000,16.50210,9.42637
E01001907,17.24940,4.00000,26.07450,9.56301
E01001908,20.65150,5.00000,30.52360,17.14480
E01001909,21.92690,5.00000,26.41390,18.98790
E01001910,22.65540,5.00000,29.71470,15.18140
E01001911,21.29240,5.00000,36.43060,8.90357
E01001912,26.42310,6a,38.24520,9.12107
E01001913,20.39070,5.00000,27.17900,14.70040
E01001914,22.06170,5.00000,24.68260,20.34080
E01001915,12.93140,3.00000,33.44840,0.00000
E01001916,14.10610,3.00000,34.62100,1.25085
E01001917,8.48765,2.00000,12.97480,5.30298
E01001918,8.78817,2.00000,13.86710,6.98983
E01001919,6.72204,2.00000,9.03787,5.48905
E01001920,22.35070,5.00000,27.34720,8.71973
E01001921,23.57960,5.00000,26.24940,21.97720
E01001922,15.57790,4.00000,20.42780,10.51060
E01001923,18.81850,4.00000,27.43820,10.20060
E01001924,16.43330,4.00000,25.63090,11.98220
E01001925,11.20430,3.00000,16.10310,6.32811
E01001926,17.15320,4.00000,29.20070,9.09977
E01001927,9.29892,2.00000,19.54920,3.50398
E01001928,15.69550,4.00000,20.27730,10.03210
E01001929,22.63420,5.00000,27.46160,14.38330
E01001930,12.06840,3.00000,20.01380,2.66164
E01001931,17.87790,4.00000,21.66630,16.45980
E01001932,20.59370,5.00000,29.34120,11.53430
E01001933,15.30820,4.00000,23.24710,5.70518
E01001934,5.70779,2.00000,11.38490,1.29898
E01001935,11.33110,3.00000,14.51700,8.36666
E01001937,7.60191,2.00000,10.49120,1.52873
E01001938,12.26590,3.00000,16.63460,8.65000
E01001939,12.21320,3.00000,20.02970,7.44748
E01001940,18.21800,4.00000,40.46560,9.52610
E01001941,35.42300,6a,47.57610,11.75650
E01001942,19.12230,4.00000,36.87480,9.76972
E01001943,38.99780,6a,55.18480,19.00670
E01001944,25.97770,6a,38.96180,18.16530
E01001945,13.74730,3.00000,31.53500,7.85795
E01001946,20.24910,5.00000,33.22230,4.35506
E01001947,16.01780,4.00000,18.92940,12.19770
E01001948,14.70520,3.00000,18.68450,11.76800
E01001949,14.51740,3.00000,16.85250,12.26230
E01001950,18.31880,4.00000,21.35930,14.03990
E01001951,15.70790,4.00000,18.45510,12.72020
E01001952,24.50060,5.00000,33.06780,16.96360
E01001953,20.64430,5.00000,27.62080,12.17100
E01001954,11.79270,3.00000,17.71910,8.46124
E01001955,6.18756,2.00000,9.25361,2.26614
E01001956,10.65880,3.00000,13.75780,6.68522
E01001957,5.85140,2.00000,24.35210,0.00000
E01001958,5.37843,2.00000,7.50619,3.87767
E01001959,8.38498,2.00000,25.93260,2.15975
E01001960,11.91810,3.00000,16.08650,7.87045
E01001961,5.07781,2.00000,5.32834,4.69803
E01001962,4.35859,1b,19.89760,0.00000
E01001963,5.75329,2.00000,16.05340,0.00000
E01001964,9.12448,2.00000,22.82030,0.00000
E01001965,11.65480,3.00000,19.36110,5.92492
E01001966,4.85654,1b,12.39020,0.00000
E01001967,6.12740,2.00000,11.58010,0.00000
E01001968,11.45420,3.00000,15.00660,9.28510
E01001969,17.18170,4.00000,25.03370,10.97000
E01001970,19.12310,4.00000,28.34120,9.84516
E01001971,20.77450,5.00000,30.67660,16.68930
E01001972,18.83500,4.00000,27.37940,8.03361
E01001973,14.17580,3.00000,27.05470,1.88648
E01001974,21.49960,5.00000,29.77460,15.28120
E01001975,15.00860,4.00000,19.29210,10.65670
E01001976,17.00440,4.00000,23.05620,10.90140
E01001977,12.68330,3.00000,20.84360,9.55147
E01001978,22.80500,5.00000,26.55730,20.75640
E01001979,26.92400,6a,43.61510,19.02480
E01001980,7.19553,2.00000,12.39140,5.23499
E01001981,22.71720,5.00000,28.89040,18.99590
E01001982,9.30547,2.00000,19.79720,5.12532
E01001983,6.60909,2.00000,9.07137,5.28159
E01001984,6.90362,2.00000,11.41370,2.42596
E01001985,6.26197,2.00000,12.35560,2.04375
E01001986,9.87737,2.00000,12.64470,6.09927
E01001987,10.23290,3.00000,18.47780,0.00000
E01001988,11.17740,3.00000,13.85830,8.53851
E01001989,5.97875,2.00000,12.33130,2.16579
E01001990,11.72940,3.00000,16.71190,8.42286
E01001991,10.83830,3.00000,14.70950,4.72282
E01001992,5.72074,2.00000,14.68800,0.00000
E01001993,6.36317,2.00000,12.29680,0.00000
E01001994,8.09537,2.00000,14.75600,4.05693
E01001995,2.84053,1b,6.80560,0.00000
E01001996,7.13672,2.00000,14.77040,2.27935
E01001997,14.14670,3.00000,21.51500,8.08911
E01001998,20.48440,5.00000,33.35270,5.09252
E01001999,17.81910,4.00000,29.55960,10.73840
E01002000,11.00040,3.00000,13.75490,4.92550
E01002001,16.27440,4.00000,19.14970,14.18970
E01002002,28.72930,6a,63.57100,11.28850
E01002003,28.43340,6a,42.24140,9.06980
E01002004,22.47000,5.00000,34.99630,9.38771
E01002005,14.67300,3.00000,17.60640,11.47950
E01002006,12.20170,3.00000,20.94700,2.89754
E01002007,16.80440,4.00000,22.93040,10.86070
E01002008,4.39824,1b,17.09360,0.00000
E01002009,16.17370,4.00000,26.74640,9.20973
E01002010,3.83909,1b,14.05710,0.00000
E01002011,10.84640,3.00000,22.59000,0.00000
E01002013,5.29557,2.00000,14.42310,0.00000
E01002014,15.17520,4.00000,23.57100,10.49990
E01002015,8.69039,2.00000,13.37980,5.42330
E01002016,12.47010,3.00000,17.61260,7.48083
E01002017,12.51050,3.00000,20.12550,7.96146
E01002018,4.12380,1b,10.31120,0.00000
E01002019,7.20425,2.00000,11.24670,0.00000
E01002020,8.57564,2.00000,16.65320,0.00000
E01002021,7.09473,2.00000,9.74175,4.42674
E01002022,11.92490,3.00000,17.95930,6.50000
E01002023,9.17213,2.00000,15.19120,4.77897
E01002024,7.87105,2.00000,12.17930,4.93978
E01002025,4.83291,1b,15.97570,0.00000
E01002026,29.34110,6a,39.34510,19.39480
E01002027,16.38650,4.00000,31.37870,3.59749
E01002028,14.35820,3.00000,22.36610,8.91468
E01002029,27.62460,6a,48.28180,7.36419
E01002030,18.66630,4.00000,33.16700,0.00000
E01002031,35.80710,6a,46.18920,28.43390
E01002032,18.67130,4.00000,23.47630,13.26440
E01002033,24.57880,5.00000,32.39760,16.74160
E01002034,17.97260,4.00000,23.27000,13.21950
E01002036,12.59600,3.00000,19.07260,3.38779
E01002037,5.60859,2.00000,12.95090,0.00000
E01002038,17.29110,4.00000,25.10410,11.47920
E01002039,10.22480,3.00000,13.10630,7.99847
E01002040,11.13550,3.00000,14.03280,8.47017
E01002041,15.99450,4.00000,21.43980,7.33293
E01002042,7.49433,2.00000,13.57090,2.06219
E01002043,10.52450,3.00000,18.28270,7.24352
E01002044,15.81180,4.00000,19.90310,11.34490
E01002045,10.34670,3.00000,16.67170,5.13133
E01002046,15.59660,4.00000,33.32600,4.71738
E01002047,15.45530,4.00000,29.35130,3.66507
E01002048,17.35880,4.00000,29.99740,8.45456
E01002049,9.75451,2.00000,15.14740,5.91017
E01002050,18.34870,4.00000,21.95690,12.80040
E01002051,29.03970,6a,37.77700,23.10420
E01002052,4.52285,1b,16.68560,2.30304
E01002053,22.52150,5.00000,29.60780,14.47820
E01002054,12.88140,3.00000,18.91100,5.97507
E01002055,24.75190,5.00000,32.17400,19.03780
E01002056,11.81340,3.00000,21.62940,3.79176
E01002057,3.96490,1b,14.80190,0.00000
E01002058,19.24170,4.00000,33.45660,5.19953
E01002059,7.25735,2.00000,12.74440,0.00000
E01002060,10.17130,3.00000,12.44920,8.18520
E01002061,11.67060,3.00000,15.68590,7.98790
E01002062,13.97980,3.00000,36.81330,8.53759
E01002063,17.50100,4.00000,28.03660,10.12250
E01002064,29.67740,6a,43.77270,13.51460
E01002065,40.11600,6b,63.70970,27.72930
E01002066,35.24900,6a,48.67460,22.69860
E01002067,10.43490,3.00000,15.06440,5.10096
E01002068,25.99710,6a,41.00220,3.92394
E01002069,29.13530,6a,47.85240,13.12550
E01002070,16.50930,4.00000,26.90390,12.03090
E01002071,36.12800,6a,42.66630,29.89260
E01002072,32.19320,6a,45.51090,23.15900
E01002073,24.42390,5.00000,39.87960,12.97450
E01002074,16.15450,4.00000,25.86470,10.10460
E01002075,7.64326,2.00000,13.60720,1.94900
E01002076,7.83540,2.00000,23.02990,1.98677
E01002077,21.88260,5.00000,28.64430,5.87401
E01002078,16.58420,4.00000,26.45860,2.60957
E01002079,15.16310,4.00000,19.76040,9.28693
E01002080,17.45080,4.00000,38.45960,2.26046
E01002081,31.70600,6a,43.12880,20.91290
E01002082,5.26625,2.00000,10.65840,2.46485
E01002083,12.92340,3.00000,28.94610,2.16839
E01002084,7.06441,2.00000,19.65560,2.38718
E01002085,32.62680,6a,47.13190,27.15730
E01002086,6.07318,2.00000,10.21090,2.93804
E01002087,20.57880,5.00000,28.42360,8.84837
E01002088,11.33330,3.00000,18.07770,2.23614
E01002089,4.62245,1b,7.77048,3.29078
E01002090,4.43606,1b,10.08660,0.00000
E01002091,10.26240,3.00000,15.03610,4.63490
E01002092,11.27210,3.00000,18.45060,3.94632
E01002093,9.16370,2.00000,13.91230,3.37403
E01002094,8.56103,2.00000,14.64350,4.37087
E01002095,10.44660,3.00000,20.62780,4.42472
E01002096,11.57620,3.00000,14.88730,7.48416
E01002097,11.13280,3.00000,14.16940,9.41991
E01002098,31.89880,6a,40.11130,22.73050
E01002099,17.22500,4.00000,30.26090,2.61972
E01002100,11.30710,3.00000,16.18520,3.32325
E01002101,4.38739,1b,9.25358,0.00000
E01002102,10.05490,3.00000,25.85370,2.78374
E01002103,11.09790,3.00000,23.52230,4.06262
E01002104,7.75759,2.00000,11.29290,4.10770
E01002105,31.51160,6a,44.50830,23.20530
E01002106,3.62664,1b,5.82727,0.00000
E01002107,2.83864,1b,7.12252,0.00000
E01002108,4.25284,1b,5.36663,2.90305
E01002109,4.20748,1b,8.93011,1.82328
E01002110,5.97362,2.00000,9.74473,2.32198
E01002111,4.09008,1b,7.13137,0.00000
E01002112,6.15153,2.00000,17.56210,0.00000
E01002113,2.54529,1b,11.46620,0.00000
E01002114,1.51628,1a,11.65600,0.00000
E01002115,4.80612,1b,9.33578,0.00000
E01002116,6.20727,2.00000,22.84300,0.00000
E01002117,6.97070,2.00000,18.10120,1.91926
E01002118,11.95630,3.00000,26.78400,4.00240
E01002119,13.77710,3.00000,28.22600,5.18915
E01002120,5.85658,2.00000,9.61625,0.00000
E01002121,4.12416,1b,11.56720,2.42591
E01002122,5.75923,2.00000,14.55320,0.00000
E01002123,13.40420,3.00000,23.31840,0.00000
E01002124,3.03255,1b,5.91871,0.00000
E01002125,9.06290,2.00000,21.95830,0.00000
E01002126,26.35670,6a,45.84620,0.00000
E01002127,18.83520,4.00000,30.58220,3.79393
E01002128,14.06900,3.00000,30.87670,2.47095
E01002129,26.44330,6a,44.59170,3.90072
E01002130,18.45250,4.00000,40.66530,6.09834
E01002131,6.53152,2.00000,16.44930,0.00000
E01002132,9.26165,2.00000,19.25590,2.15081
E01002133,9.18069,2.00000,21.98480,0.00000
E01002134,3.71297,1b,18.32360,0.00000
E01002135,8.77290,2.00000,16.14570,0.00000
E01002136,9.32134,2.00000,15.23800,5.11226
E01002137,13.45300,3.00000,34.00190,2.76783
E01002138,5.02084,2.00000,8.50717,3.59608
E01002139,6.02289,2.00000,10.90000,2.37906
E01002140,8.09650,2.00000,14.44610,2.36035
E01002141,4.99761,1b,9.20306,2.35894
E01002142,10.89600,3.00000,15.85900,8.19782
E01002143,7.52672,2.00000,12.95430,3.72325
E01002144,1.64267,1a,12.76080,0.00000
E01002145,5.93427,2.00000,10.47690,0.00000
E01002146,0.93691,1a,7.18054,0.00000
E01002147,1.22008,1a,6.39622,0.00000
E01002148,8.23542,2.00000,10.60450,4.49594
E01002149,2.96627,1b,7.03485,0.00000
E01002150,6.84171,2.00000,10.39810,2.02909
E01002151,9.74229,2.00000,12.65110,6.65151
E01002152,4.27060,1b,8.49861,0.00000
E01002153,12.31320,3.00000,18.76970,6.44575
E01002154,4.39177,1b,10.82440,0.00000
E01002155,1.90346,1a,10.24150,0.00000
E01002156,6.05169,2.00000,12.36340,0.00000
E01002157,11.90610,3.00000,17.20040,3.96524
E01002158,5.69312,2.00000,11.79080,2.48257
E01002159,7.91382,2.00000,15.93630,0.00000
E01002160,12.14160,3.00000,33.14910,2.60240
E01002161,13.94760,3.00000,17.09150,10.72730
E01002162,5.68922,2.00000,8.40922,3.30299
E01002163,7.46044,2.00000,13.27580,3.44257
E01002164,3.36821,1b,11.68200,0.00000
E01002165,8.01081,2.00000,12.91890,2.68751
E01002166,4.52992,1b,11.37460,2.35285
E01002167,3.92671,1b,8.43813,2.14790
E01002168,4.34752,1b,7.05307,2.93104
E01002169,8.20812,2.00000,11.23090,5.83345
E01002170,7.48029,2.00000,11.14760,3.24144
E01002171,3.53079,1b,8.48583,2.38956
